room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
3461248,5951613,Entire home/apt,Lambeth,Prince's,105,4.5,,2.0,132.0,,51.487873,-0.115612,2016-03-06 17:57:04.178415
8682513,1152417,Entire home/apt,Lambeth,Larkhall,0,,4.0,2.0,125.0,2.0,51.470426,-0.120857,2016-03-06 17:56:45.576829
4238412,20652651,Entire home/apt,Tower Hamlets,Weavers,26,4.5,2.0,1.0,103.0,2.0,51.524474,-0.072589,2016-03-06 17:56:42.688471
3144676,5250611,Entire home/apt,Kensington and Chelsea,St. Helen's,4,4.5,2.0,2.0,153.0,6.0,51.519088,-0.212516,2016-03-06 17:56:31.534238
9555279,922398,Entire home/apt,Tower Hamlets,Spitalfields & Banglatown,0,,,2.0,513.0,,51.522494,-0.070409,2016-03-06 17:56:24.303352
4316335,22083745,Private room,Lambeth,Vassall,7,5.0,2.0,1.0,89.0,1.0,51.474326,-0.103894,2016-03-06 17:56:18.669546
2215182,2125620,Entire home/apt,Southwark,Grange,8,4.0,4.0,1.0,125.0,3.0,51.5034,-0.084727,2016-03-06 17:55:42.746397
9149528,36434770,Entire home/apt,Kensington and Chelsea,Colville,0,,,5.0,659.0,3.0,51.513083,-0.201783,2016-03-06 17:55:31.901675
7580037,39744889,Shared room,Tower Hamlets,Whitechapel,0,,1.0,1.0,28.0,21.0,51.513753,-0.068043,2016-03-06 17:55:29.716287
6828335,4844413,Entire home/apt,Hackney,Hackney Central,2,4.5,4.0,1.0,117.0,3.0,51.545266,-0.06214,2016-03-06 17:54:43.386697
9102390,19725116,Private room,Hackney,Stoke Newington,5,5.0,2.0,1.0,56.0,1.0,51.559393,-0.074457,2016-03-06 17:54:41.056976
7669401,40265953,Entire home/apt,Lambeth,Prince's,36,4.5,4.0,2.0,191.0,1.0,51.486643,-0.124225,2016-03-06 17:54:35.223645
2505835,3107764,Entire home/apt,Camden,Bloomsbury,4,5.0,4.0,0.0,239.0,4.0,51.52261,-0.133392,2016-03-06 17:54:31.266911
7528542,6411376,Private room,Hackney,London Fields,0,,1.0,1.0,88.0,1.0,51.537812,-0.057052,2016-03-06 17:54:15.310663
6998013,36689997,Private room,Enfield,Southgate Green,0,,1.0,1.0,88.0,1.0,51.615532,-0.134462,2016-03-06 17:54:04.561562
4391631,16061020,Private room,Westminster,Bayswater,62,5.0,3.0,1.0,43.0,1.0,51.516123,-0.194185,2016-03-06 17:54:01.554630
3438560,16607329,Entire home/apt,Merton,Trinity,8,4.5,2.0,1.0,182.0,1.0,51.422313,-0.203091,2016-03-06 17:53:45.182779
10247059,8991833,Entire home/apt,Hackney,Homerton,1,5.0,5.0,2.0,110.0,1.0,51.545685,-0.050811,2016-03-06 17:53:31.231610
9507938,49269672,Private room,Hackney,Hackney Wick,1,5.0,2.0,1.0,59.0,1.0,51.544649,-0.041373,2016-03-06 17:53:25.521523
9065632,39430808,Private room,Wandsworth,Latchmere,1,4.0,1.0,1.0,44.0,1.0,51.472012,-0.161039,2016-03-06 17:53:22.036404
3787745,15736621,Entire home/apt,Lewisham,Forest Hill,13,4.5,5.0,2.0,110.0,2.0,51.44102,-0.054242,2016-03-06 17:52:53.052151
5248837,24220575,Entire home/apt,Westminster,Lancaster Gate,4,4.0,,3.0,424.0,1.0,51.511212,-0.186978,2016-03-06 17:52:43.922648
2837091,524036,Private room,Waltham Forest,High Street,2,5.0,2.0,1.0,55.0,2.0,51.583433,-0.041761,2016-03-06 17:52:37.451433
9004949,34556585,Private room,Lambeth,Brixton Hill,3,4.5,2.0,1.0,65.0,1.0,51.454412,-0.120454,2016-03-06 17:52:35.525840
67851,235606,Entire home/apt,Hackney,London Fields,14,5.0,2.0,1.0,111.0,4.0,51.541169,-0.058666,2016-03-06 17:52:24.314490
1084791,5964422,Private room,Hammersmith and Fulham,Addison,113,4.5,1.0,1.0,110.0,1.0,51.502211,-0.215316,2016-03-06 17:52:21.337018
970512,3627321,Entire home/apt,Westminster,Hyde Park,7,5.0,,3.0,146.0,25.0,51.519866,-0.175739,2016-03-06 17:52:19.307508
6101846,29423128,Private room,Merton,Raynes Park,1,5.0,2.0,1.0,117.0,1.0,51.412305,-0.230932,2016-03-06 17:52:15.957680
617635,2151295,Private room,Kensington and Chelsea,Royal Hospital,8,5.0,1.0,1.0,89.0,1.0,51.490008,-0.160178,2016-03-06 17:52:13.702612
4927470,8850573,Private room,Westminster,Bryanston and Dorset Square,14,4.5,3.0,1.0,80.0,1.0,51.521621,-0.161126,2016-03-06 17:52:00.377530
9009291,47045106,Private room,Richmond upon Thames,West Twickenham,0,,2.0,1.0,57.0,1.0,51.438754,-0.370902,2016-03-06 17:51:37.093991
330932,1302946,Entire home/apt,Islington,Holloway,66,5.0,2.0,1.0,146.0,4.0,51.55235,-0.12384,2016-03-06 20:18:19.600422
5835156,9931486,Entire home/apt,Hackney,Dalston,1,5.0,3.0,0.0,146.0,7.0,51.546847,-0.071417,2016-03-06 20:18:15.885661
8662960,329614,Entire home/apt,Camden,Swiss Cottage,17,4.5,,3.0,350.0,1.0,51.54218,-0.183861,2016-03-06 20:18:13.056318
1978731,10212653,Private room,Lambeth,Stockwell,26,5.0,2.0,1.0,66.0,1.0,51.47574,-0.123818,2016-03-06 20:18:09.688273
8379741,1914283,Entire home/apt,Brent,Kensal Green,4,3.5,2.0,0.0,87.0,5.0,51.535475,-0.240058,2016-03-06 20:18:02.999090
7761400,33858886,Entire home/apt,Hammersmith and Fulham,Avonmore and Brook Green,18,5.0,,4.0,345.0,3.0,51.493806,-0.219507,2016-03-06 20:17:51.131397
93500,501399,Private room,Lambeth,Larkhall,30,5.0,2.0,1.0,79.0,1.0,51.464408,-0.126686,2016-03-06 20:17:42.514237
10145046,21288477,Private room,Hackney,Victoria,0,,2.0,1.0,117.0,1.0,51.540055,-0.053266,2016-03-06 20:17:36.350226
7999203,42196342,Entire home/apt,Westminster,Maida Vale,0,,,2.0,129.0,3.0,51.531775,-0.18898,2016-03-06 20:17:18.803445
2956460,15090067,Private room,Kensington and Chelsea,Chelsea Riverside,8,5.0,2.0,1.0,176.0,1.0,51.479644,-0.184776,2016-03-06 20:17:10.075764
11357469,10407628,Private room,Camden,Bloomsbury,0,,2.0,1.0,218.0,1.0,51.523933,-0.124464,2016-03-06 20:17:02.372125
9088123,41999161,Private room,Redbridge,Clementswood,1,4.0,2.0,1.0,59.0,2.0,51.557056,0.077265,2016-03-06 20:16:57.136899
6450471,6962622,Entire home/apt,Hackney,Hoxton East & Shoreditch,23,5.0,5.0,1.0,293.0,2.0,51.523639,-0.082965,2016-03-06 20:16:54.270488
2535241,12497302,Private room,Bromley,Penge and Cator,3,5.0,1.0,1.0,59.0,1.0,51.417511,-0.051969,2016-03-06 20:16:46.811470
8047269,42477578,Entire home/apt,Hammersmith and Fulham,Ravenscourt Park,1,5.0,,4.0,550.0,3.0,51.490058,-0.245226,2016-03-06 20:16:35.373963
2336455,11932929,Private room,Greenwich,Eltham West,0,,1.0,1.0,66.0,1.0,51.455382,0.041583,2016-03-06 20:16:22.126580
10046552,714015,Entire home/apt,Hackney,London Fields,1,5.0,4.0,2.0,146.0,2.0,51.539515,-0.075155,2016-03-06 20:16:15.120232
1078257,269276,Private room,Islington,Mildmay,15,4.5,1.0,1.0,62.0,1.0,51.546638,-0.07771,2016-03-06 20:16:02.791523
6980088,36601008,Shared room,Westminster,Lancaster Gate,1,5.0,1.0,1.0,73.0,2.0,51.510931,-0.184909,2016-03-06 20:15:57.896043
2621996,13428904,Entire home/apt,Southwark,Chaucer,56,5.0,2.0,1.0,176.0,2.0,51.499805,-0.089024,2016-03-06 20:15:54.662713
10327428,49998949,Private room,Westminster,Lancaster Gate,0,,1.0,1.0,80.0,1.0,51.5142,-0.181826,2016-03-06 20:15:35.475282
8407579,7122738,Private room,Tower Hamlets,St. Peter's,0,,2.0,1.0,95.0,1.0,51.525523,-0.05951,2016-03-06 20:15:21.316857
792062,1674556,Entire home/apt,Tower Hamlets,Weavers,10,4.5,2.0,1.0,125.0,4.0,51.524876,-0.068367,2016-03-06 20:15:18.681135
8347867,44000991,Private room,Islington,Hillrise,11,5.0,1.0,1.0,47.0,1.0,51.569888,-0.123891,2016-03-06 20:15:11.182891
5132744,26518292,Entire home/apt,Westminster,West End,95,4.5,3.0,1.0,219.0,,51.516608,-0.137088,2016-03-06 20:15:04.526093
8991901,1488969,Private room,Camden,Kentish Town,0,,2.0,1.0,176.0,1.0,51.546485,-0.145573,2016-03-06 20:14:57.277506
5723722,570672,Entire home/apt,Camden,Regent's Park,16,4.5,,2.0,388.0,,51.52741,-0.140616,2016-03-06 20:14:42.557630
8660037,3660028,Entire home/apt,Wandsworth,Nightingale,1,5.0,4.0,1.0,139.0,2.0,51.446872,-0.159956,2016-03-06 20:14:33.832979
141718,689052,Private room,Islington,Bunhill,49,4.5,2.0,1.0,95.0,2.0,51.526591,-0.098117,2016-03-06 20:14:24.338765
2327677,8644184,Entire home/apt,Tower Hamlets,Limehouse,62,4.5,,3.0,278.0,3.0,51.511271,-0.038562,2016-03-06 20:14:20.932274
10010607,47046390,Shared room,Lambeth,Bishop's,6,2.5,,1.0,25.0,1.0,51.494963,-0.112894,2016-03-06 20:14:16.187775
7780530,12649991,Private room,Kensington and Chelsea,Queen's Gate,1,5.0,2.0,1.0,117.0,,51.49604,-0.181121,2016-03-06 20:14:06.855138
9547369,49441641,Entire home/apt,Westminster,Lancaster Gate,1,,2.0,1.0,117.0,1.0,51.513742,-0.181676,2016-03-06 20:14:04.088250
8250364,42481936,Private room,Camden,St. Pancras and Somers Town,4,3.0,2.0,1.0,58.0,1.0,51.541525,-0.132138,2016-03-06 20:13:50.874161
3394902,15073622,Entire home/apt,Kensington and Chelsea,Royal Hospital,1,,2.0,1.0,183.0,1.0,51.486355,-0.154801,2016-03-06 20:13:37.772984
4535340,1711692,Entire home/apt,Hackney,Dalston,3,5.0,4.0,1.0,143.0,3.0,51.544452,-0.066248,2016-03-06 20:13:30.235661
7063648,31216354,Entire home/apt,Kensington and Chelsea,Colville,0,,3.0,1.0,146.0,1.0,51.519264,-0.203725,2016-03-06 20:13:24.081457
6680513,34966702,Entire home/apt,Newham,West Ham,4,5.0,,2.0,125.0,1.0,51.535907,0.004451,2016-03-06 20:13:19.825431
6791827,25630936,Private room,Haringey,West Green,0,,1.0,1.0,44.0,1.0,51.593805,-0.094759,2016-03-06 20:13:16.324186
11236355,1602839,Entire home/apt,Wandsworth,St. Mary's Park,0,,,3.0,181.0,2.0,51.477447,-0.17288,2016-03-06 20:13:12.486463
1242036,6770071,Private room,Hackney,Haggerston,57,5.0,2.0,1.0,72.0,4.0,51.538106,-0.076032,2016-03-06 20:12:58.465515
3196599,16201581,Entire home/apt,Islington,Clerkenwell,11,4.5,2.0,1.0,138.0,2.0,51.523882,-0.105206,2016-03-06 20:12:52.393718
4691623,12820511,Entire home/apt,Hammersmith and Fulham,Addison,0,,2.0,1.0,103.0,1.0,51.500921,-0.215109,2016-03-06 20:12:40.252107
5351524,15024681,Private room,Newham,Stratford and New Town,0,,2.0,1.0,95.0,1.0,51.543229,0.001761,2016-03-06 20:12:33.694599
8290021,43709788,Entire home/apt,Camden,Camden Town with Primrose Hill,3,5.0,,2.0,146.0,2.0,51.53722,-0.145025,2016-03-06 20:12:30.800268
4292116,15510568,Private room,Islington,St. Mary's,20,4.5,2.0,1.0,72.0,2.0,51.539836,-0.097244,2016-03-06 20:12:28.326895
2694744,13791700,Entire home/apt,Brent,Kilburn,23,4.5,4.0,1.0,109.0,2.0,51.530547,-0.197431,2016-03-06 20:11:57.185539
8402241,26613484,Private room,Newham,Canning Town South,3,4.5,2.0,1.0,85.0,1.0,51.507135,0.021092,2016-03-06 20:11:53.841778
5052867,26090740,Private room,Lambeth,Streatham Hill,1,5.0,1.0,1.0,32.0,6.0,51.440714,-0.116028,2016-03-06 20:11:51.707434
2922856,10246910,Entire home/apt,Richmond upon Thames,South Twickenham,0,,5.0,3.0,689.0,7.0,51.437276,-0.3349,2016-03-06 20:11:46.355076
703677,3613593,Private room,Islington,Highbury East,23,4.5,1.0,1.0,66.0,1.0,51.548783,-0.107166,2016-03-06 20:11:28.354026
5044516,23598030,Private room,Haringey,Noel Park,1,5.0,2.0,1.0,44.0,2.0,51.597228,-0.097955,2016-03-06 20:10:49.740525
2020288,10385140,Private room,Southwark,Surrey Docks,9,5.0,2.0,1.0,101.0,1.0,51.493918,-0.039035,2016-03-06 20:10:46.562959
9297567,48268468,Private room,Hackney,Homerton,3,4.5,2.0,1.0,58.0,2.0,51.549771,-0.054926,2016-03-06 20:10:40.201789
2018194,2476080,Private room,Tower Hamlets,Weavers,1,4.0,2.0,1.0,59.0,3.0,51.524901,-0.06697,2016-03-06 20:10:23.034569
2919055,14906540,Entire home/apt,Hammersmith and Fulham,College Park and Old Oak,97,4.5,,2.0,130.0,,51.517774,-0.229737,2016-03-06 20:10:20.626115
8150122,42554233,Private room,Merton,Dundonald,0,,2.0,1.0,95.0,1.0,51.411035,-0.216098,2016-03-06 20:10:14.336250
6923659,35176812,Private room,Merton,Village,7,4.5,2.0,1.0,146.0,1.0,51.437608,-0.213414,2016-03-06 20:10:07.187054
800106,3983636,Entire home/apt,Lambeth,Herne Hill,61,4.5,,3.0,234.0,4.0,51.452364,-0.103913,2016-03-06 20:09:58.082554
10039044,51531852,Entire home/apt,Brent,Kilburn,0,,2.0,2.0,110.0,1.0,51.54266,-0.202637,2016-03-06 20:09:38.144063
9607689,27943228,Entire home/apt,Haringey,Crouch End,0,,,6.0,880.0,7.0,51.576402,-0.138083,2016-03-06 20:09:33.312682
10857754,333155,Private room,Newham,Royal Docks,0,,2.0,1.0,70.0,1.0,51.50271,0.0458,2016-03-06 20:09:31.029832
8198739,43230560,Private room,Tower Hamlets,Whitechapel,17,4.5,2.0,1.0,58.0,2.0,51.513304,-0.065068,2016-03-06 20:09:21.241601
3720595,19001083,Entire home/apt,Tower Hamlets,Whitechapel,4,4.5,,2.0,233.0,3.0,51.511191,-0.068004,2016-03-06 20:09:07.423785
6162281,19169848,Entire home/apt,Wandsworth,Balham,19,5.0,4.0,2.0,146.0,3.0,51.450943,-0.152296,2016-03-06 20:09:05.225518
8522581,38546524,Private room,Brent,Mapesbury,0,,2.0,1.0,103.0,1.0,51.550998,-0.222689,2016-03-06 20:08:57.413872
7783327,40853995,Private room,Lambeth,Stockwell,28,3.5,2.0,1.0,66.0,1.0,51.475728,-0.128129,2016-03-06 20:08:47.057413
6119917,10566690,Entire home/apt,Wandsworth,Fairfield,11,4.0,5.0,2.0,145.0,2.0,51.461589,-0.18317,2016-03-06 20:08:38.326818
3923571,19941458,Private room,Lewisham,Evelyn,1,3.0,2.0,1.0,42.0,1.0,51.483941,-0.028626,2016-03-06 20:08:27.860353
2438775,12466775,Entire home/apt,Westminster,Bayswater,14,4.5,2.0,1.0,125.0,3.0,51.515431,-0.196678,2016-03-06 20:08:24.166829
2338851,424217,Private room,Hackney,De Beauvoir,16,4.5,2.0,1.0,66.0,1.0,51.543686,-0.079682,2016-03-06 20:08:13.165484
9694121,47924223,Entire home/apt,Tower Hamlets,Weavers,1,5.0,4.0,2.0,59.0,1.0,51.530804,-0.071919,2016-03-06 20:08:08.537158
8915609,46626680,Private room,Hammersmith and Fulham,Addison,11,4.0,2.0,1.0,44.0,1.0,51.501968,-0.221147,2016-03-06 20:08:02.789603
9711504,8339898,Entire home/apt,Newham,Manor Park,0,,4.0,2.0,109.0,2.0,51.552092,0.042793,2016-03-06 20:07:58.722222
7670565,21850827,Entire home/apt,Waltham Forest,Leyton,1,4.0,3.0,2.0,153.0,4.0,51.5697,-0.011421,2016-03-06 20:07:51.718045
7201391,6427603,Private room,Brent,Harlesden,0,,2.0,1.0,109.0,3.0,51.539502,-0.244917,2016-03-06 20:07:32.855274
8470818,43441362,Private room,Wandsworth,Southfields,5,5.0,2.0,1.0,69.0,2.0,51.441057,-0.193844,2016-03-06 20:07:31.093022
1404665,7578633,Private room,Haringey,Fortis Green,1,5.0,1.0,1.0,27.0,4.0,51.588714,-0.157329,2016-03-06 20:06:59.309433
3821671,10673867,Entire home/apt,Lambeth,Clapham Town,14,4.5,4.0,2.0,172.0,2.0,51.466924,-0.148493,2016-03-06 20:06:55.232296
6597102,28750646,Entire home/apt,Kensington and Chelsea,Courtfield,0,,,2.0,330.0,7.0,51.491494,-0.180811,2016-03-06 20:06:47.068301
3082289,8966103,Entire home/apt,Camden,Haverstock,13,5.0,3.0,1.0,132.0,2.0,51.546595,-0.151804,2016-03-06 20:06:40.459122
8880918,37423294,Shared room,Greenwich,Thamesmead Moorings,2,5.0,5.0,1.0,28.0,1.0,51.501541,0.117879,2016-03-06 20:06:08.794430
8316810,43846368,Entire home/apt,Southwark,Livesey,16,5.0,,3.0,264.0,,51.48922,-0.052951,2016-03-06 20:06:01.545824
7251352,37968814,Entire home/apt,Southwark,East Walworth,8,4.5,2.0,1.0,117.0,1.0,51.490658,-0.09063,2016-03-06 20:05:55.121507
9973929,10767210,Entire home/apt,Tower Hamlets,Whitechapel,0,,4.0,1.0,219.0,1.0,51.516852,-0.0603,2016-03-06 20:05:51.444395
9018789,18713399,Private room,Hackney,Haggerston,0,,2.0,1.0,139.0,1.0,51.529971,-0.076195,2016-03-06 20:05:49.457508
5611439,28879052,Private room,Tower Hamlets,Bow East,3,4.5,2.0,1.0,52.0,1.0,51.536998,-0.030712,2016-03-06 20:05:43.275951
7596550,37324613,Private room,Newham,West Ham,0,,1.0,1.0,44.0,1.0,51.536669,0.015494,2016-03-06 20:05:30.213289
1946167,2275005,Entire home/apt,Camden,Belsize,3,5.0,4.0,2.0,139.0,7.0,51.543671,-0.171937,2016-03-06 20:05:23.272489
8280009,35356013,Private room,Lambeth,Stockwell,8,5.0,2.0,1.0,62.0,2.0,51.475845,-0.118841,2016-03-06 20:05:20.900854
10665671,55092327,Entire home/apt,Westminster,Lancaster Gate,0,,4.0,1.0,132.0,2.0,51.513645,-0.183599,2016-03-06 20:05:03.587533
7122113,7258745,Entire home/apt,Westminster,Marylebone High Street,0,,,3.0,616.0,1.0,51.520306,-0.150206,2016-03-06 20:04:35.123169
7033399,9134197,Entire home/apt,Southwark,Brunswick Park,17,4.5,4.0,1.0,72.0,1.0,51.472798,-0.083522,2016-03-06 20:04:18.981087
11241746,21227495,Private room,Southwark,Rotherhithe,0,,2.0,1.0,73.0,1.0,51.499539,-0.049078,2016-03-06 20:04:13.045127
9266007,48132043,Private room,Haringey,Alexandra,6,5.0,2.0,1.0,37.0,1.0,51.591632,-0.126263,2016-03-06 20:04:09.924197
9846947,5650358,Private room,Wandsworth,Queenstown,0,,2.0,1.0,66.0,1.0,51.476487,-0.133844,2016-03-06 20:04:00.849576
744768,598895,Entire home/apt,Tower Hamlets,Spitalfields & Banglatown,183,4.5,4.0,1.0,115.0,1.0,51.522754,-0.069954,2016-03-06 20:03:51.042028
957960,5208203,Private room,Lambeth,Larkhall,24,5.0,2.0,1.0,73.0,2.0,51.467301,-0.1256,2016-03-06 20:03:48.078634
10762495,43090963,Entire home/apt,Islington,Bunhill,0,,,2.0,204.0,1.0,51.523574,-0.09279,2016-03-06 20:03:34.954128
7982809,16668725,Entire home/apt,Camden,Holborn and Covent Garden,4,5.0,4.0,2.0,365.0,3.0,51.522679,-0.116889,2016-03-06 20:03:31.219566
9065282,749689,Private room,Westminster,West End,0,,2.0,1.0,66.0,2.0,51.518893,-0.140521,2016-03-06 20:03:16.967288
380258,708856,Private room,Hackney,Hoxton East & Shoreditch,6,4.5,2.0,1.0,117.0,2.0,51.536704,-0.085206,2016-03-06 20:03:10.818105
920639,4863036,Private room,Lewisham,Blackheath,12,4.5,2.0,1.0,59.0,2.0,51.46478,0.005337,2016-03-06 20:03:04.421753
9079439,28124670,Private room,Haringey,Harringay,0,,2.0,1.0,52.0,12.0,51.576527,-0.100437,2016-03-06 20:03:01.132437
5566489,1987482,Private room,Tower Hamlets,Spitalfields & Banglatown,0,,1.0,1.0,44.0,3.0,51.519865,-0.064358,2016-03-06 20:02:46.487190
11480862,16383223,Entire home/apt,City of London,City of London,0,,2.0,1.0,499.0,3.0,51.512121,-0.075667,2016-03-06 20:02:43.879919
6772504,35457284,Private room,Westminster,West End,35,4.5,2.0,1.0,146.0,1.0,51.504365,-0.147635,2016-03-06 20:02:38.388881
3752939,3415376,Entire home/apt,Lewisham,Lee Green,48,4.5,,2.0,116.0,,51.453279,0.012859,2016-03-06 20:02:35.904027
7437870,38963387,Private room,Greenwich,Greenwich West,4,5.0,2.0,1.0,66.0,1.0,51.47589,-0.018397,2016-03-06 20:02:27.395389
8027811,1432477,Entire home/apt,Hammersmith and Fulham,North End,6,4.0,,2.0,247.0,,51.487677,-0.212414,2016-03-06 20:02:25.069155
421182,2094302,Entire home/apt,Hackney,Hackney Downs,0,,4.0,2.0,198.0,6.0,51.560222,-0.063229,2016-03-06 20:02:18.235305
2227363,1554735,Private room,Camden,Gospel Oak,28,5.0,2.0,1.0,73.0,1.0,51.55487,-0.153615,2016-03-06 20:02:00.142037
5323290,26950315,Entire home/apt,Hackney,London Fields,1,5.0,2.0,1.0,146.0,1.0,51.538625,-0.064382,2016-03-06 20:01:54.048523
4168071,21629651,Entire home/apt,Hammersmith and Fulham,Addison,0,,,5.0,586.0,6.0,51.499257,-0.219831,2016-03-06 20:01:50.232803
7927428,1517803,Entire home/apt,Tower Hamlets,Spitalfields & Banglatown,4,4.5,4.0,1.0,161.0,2.0,51.518422,-0.072144,2016-03-06 20:01:48.411439
9215379,7711465,Entire home/apt,Haringey,Harringay,2,5.0,4.0,2.0,110.0,3.0,51.581165,-0.105369,2016-03-06 20:01:29.684395
5489380,19581025,Entire home/apt,Barnet,Colindale,3,5.0,4.0,1.0,100.0,2.0,51.588663,-0.248326,2016-03-06 20:01:24.699794
4498612,20578704,Entire home/apt,Westminster,Queen's Park,38,4.5,,3.0,469.0,,51.528603,-0.204247,2016-03-06 20:01:12.693331
7121318,37303876,Private room,Hammersmith and Fulham,Avonmore and Brook Green,2,4.0,2.0,1.0,132.0,1.0,51.4907,-0.211407,2016-03-06 20:00:51.648311
8660981,8515303,Private room,Tower Hamlets,Canary Wharf,0,,2.0,1.0,87.0,1.0,51.505822,-0.011603,2016-03-06 20:00:48.875462
3503397,4207730,Private room,Ealing,East Acton,12,4.0,1.0,1.0,80.0,1.0,51.508501,-0.249057,2016-03-06 20:00:13.951421
11118625,42481936,Private room,Newham,Stratford and New Town,0,,2.0,1.0,42.0,1.0,51.54576,0.000544,2016-03-06 20:00:00.678649
2725182,13946065,Entire home/apt,City of London,City of London,13,5.0,2.0,1.0,146.0,2.0,51.521851,-0.094703,2016-03-06 19:59:58.245717
1100196,6035188,Private room,Kensington and Chelsea,Holland,41,5.0,1.0,1.0,125.0,1.0,51.497272,-0.208941,2016-03-06 19:59:41.139656
8254385,22130826,Entire home/apt,Camden,King's Cross,4,5.0,2.0,1.0,175.0,5.0,51.526893,-0.117881,2016-03-06 19:59:38.238093
9403817,20428061,Private room,Tower Hamlets,St. Peter's,1,,2.0,1.0,66.0,1.0,51.528622,-0.064175,2016-03-06 19:59:34.975957
3577623,1958932,Entire home/apt,Hackney,King's Park,3,4.5,,3.0,220.0,7.0,51.549704,-0.037225,2016-03-06 19:59:33.460911
5190783,25637472,Private room,Camden,Fortune Green,13,5.0,1.0,1.0,62.0,1.0,51.551369,-0.207819,2016-03-06 18:56:57.299122
7397876,38760557,Entire home/apt,Southwark,Riverside,12,4.0,3.0,1.0,102.0,3.0,51.50164,-0.073658,2016-03-06 18:56:54.947783
10898448,48761694,Entire home/apt,Hackney,Hoxton West,0,,,2.0,145.0,6.0,51.5327,-0.088194,2016-03-06 18:56:49.182748
9568553,30519231,Private room,Southwark,Chaucer,0,,1.0,1.0,73.0,1.0,51.495289,-0.097676,2016-03-06 18:56:34.418136
542754,2668862,Entire home/apt,Haringey,Harringay,0,,2.0,1.0,117.0,3.0,51.584465,-0.10605,2016-03-06 18:56:31.188174
242923,56051,Private room,Hackney,Stoke Newington,4,4.5,1.0,1.0,74.0,1.0,51.562313,-0.079969,2016-03-06 18:56:07.723213
9312324,48337410,Entire home/apt,Westminster,Abbey Road,0,,5.0,2.0,272.0,2.0,51.534592,-0.173228,2016-03-06 18:55:31.562657
7146961,16703325,Private room,Croydon,Broad Green,0,,2.0,1.0,28.0,1.0,51.374242,-0.116685,2016-03-06 17:51:33.998616
93734,497514,Private room,Greenwich,Blackheath Westcombe,122,4.5,2.0,1.0,52.0,2.0,51.476354,0.012795,2016-03-06 17:51:12.573562
8774446,28339810,Entire home/apt,Newham,Canning Town South,11,4.0,4.0,1.0,102.0,2.0,51.508627,0.021619,2016-03-06 17:51:00.272788
6686243,3409736,Entire home/apt,Kensington and Chelsea,Abingdon,3,5.0,4.0,2.0,318.0,3.0,51.494243,-0.201728,2016-03-06 17:50:51.021233
9981371,51239967,Private room,Islington,St. Peter's,13,4.5,1.0,1.0,37.0,1.0,51.538135,-0.094361,2016-03-06 17:50:48.916904
5485706,922398,Entire home/apt,Tower Hamlets,Whitechapel,0,,,2.0,556.0,,51.511317,-0.072869,2016-03-06 17:50:34.534233
10062924,41947371,Private room,Islington,Caledonian,5,5.0,2.0,1.0,89.0,2.0,51.534255,-0.11866,2016-03-06 17:50:31.664599
9840981,2319512,Entire home/apt,Camden,Camden Town with Primrose Hill,0,,,4.0,477.0,4.0,51.539692,-0.150681,2016-03-06 17:50:10.231528
1775810,1432477,Entire home/apt,Hammersmith and Fulham,Sands End,3,3.0,4.0,2.0,306.0,,51.473043,-0.180751,2016-03-06 17:50:08.047037
9142451,9466081,Private room,Islington,Caledonian,0,,2.0,1.0,88.0,1.0,51.543482,-0.116922,2016-03-06 17:50:04.374947
9016600,9672004,Private room,Hackney,Hoxton West,1,4.0,2.0,1.0,59.0,7.0,51.531809,-0.089891,2016-03-06 17:50:00.747707
7457515,38258971,Entire home/apt,Tower Hamlets,Weavers,4,5.0,2.0,1.0,130.0,2.0,51.52442,-0.075786,2016-03-06 17:49:49.442454
1352264,3150201,Entire home/apt,Southwark,Grange,41,4.5,4.0,0.0,110.0,7.0,51.497785,-0.072864,2016-03-06 17:49:40.109859
4704462,3678992,Entire home/apt,Tower Hamlets,St. Dunstan's,26,4.5,,2.0,205.0,2.0,51.521051,-0.037968,2016-03-06 17:49:37.393850
5803345,17539274,Private room,Hammersmith and Fulham,Wormholt and White City,4,4.0,1.0,1.0,48.0,3.0,51.507511,-0.244288,2016-03-06 17:49:34.294715
9200902,26403700,Private room,Greenwich,Glyndon,3,3.5,,1.0,44.0,3.0,51.486623,0.086858,2016-03-06 17:49:23.166359
5072837,20392870,Private room,Lewisham,Blackheath,3,4.5,2.0,1.0,73.0,1.0,51.462508,-0.008598,2016-03-06 17:49:09.133113
7413584,38840544,Private room,Ealing,Acton Central,1,5.0,1.0,1.0,66.0,1.0,51.515812,-0.282959,2016-03-06 17:48:59.419895
5790179,10564492,Entire home/apt,Hackney,Hoxton West,3,4.5,,3.0,381.0,2.0,51.529375,-0.086918,2016-03-06 17:48:51.737391
4889357,1432477,Entire home/apt,Kensington and Chelsea,Earl's Court,0,,2.0,0.0,87.0,,51.490983,-0.200435,2016-03-06 17:48:47.418034
8619455,484226,Private room,Westminster,St. James's,6,5.0,2.0,1.0,140.0,2.0,51.507888,-0.127503,2016-03-06 17:48:45.141606
11219715,40194587,Entire home/apt,Tower Hamlets,Canary Wharf,0,,4.0,2.0,95.0,3.0,51.499115,-0.02733,2016-03-06 17:48:35.622445
